"startTime";"endTime";"aFRR energy volume weighted average price, local selection, up"
"2025-04-23T19:30:00.000Z";"2025-04-23T19:45:00.000Z";98.57
"2025-04-23T20:15:00.000Z";"2025-04-23T20:30:00.000Z";76.25
"2025-04-23T21:00:00.000Z";"2025-04-23T21:15:00.000Z";37.83
"2025-04-23T23:00:00.000Z";"2025-04-23T23:15:00.000Z";135
"2025-04-23T23:15:00.000Z";"2025-04-23T23:30:00.000Z";385.01
"2025-04-24T00:45:00.000Z";"2025-04-24T01:00:00.000Z";32.4
"2025-04-24T01:00:00.000Z";"2025-04-24T01:15:00.000Z";91.87
"2025-04-24T01:30:00.000Z";"2025-04-24T01:45:00.000Z";92.8
"2025-04-24T03:45:00.000Z";"2025-04-24T04:00:00.000Z";38.69
"2025-04-24T04:00:00.000Z";"2025-04-24T04:15:00.000Z";290.93
"2025-04-24T04:15:00.000Z";"2025-04-24T04:30:00.000Z";266.65
"2025-04-24T04:30:00.000Z";"2025-04-24T04:45:00.000Z";392.1
"2025-04-24T04:45:00.000Z";"2025-04-24T05:00:00.000Z";427.5
"2025-04-24T05:00:00.000Z";"2025-04-24T05:15:00.000Z";306.25
"2025-04-24T08:00:00.000Z";"2025-04-24T08:15:00.000Z";210.92
"2025-04-24T11:00:00.000Z";"2025-04-24T11:15:00.000Z";145.05
"2025-04-24T11:15:00.000Z";"2025-04-24T11:30:00.000Z";50
"2025-04-24T11:30:00.000Z";"2025-04-24T11:45:00.000Z";102.49
"2025-04-24T13:45:00.000Z";"2025-04-24T14:00:00.000Z";114.11
"2025-04-24T14:15:00.000Z";"2025-04-24T14:30:00.000Z";50
"2025-04-24T14:30:00.000Z";"2025-04-24T14:45:00.000Z";131.53
"2025-04-24T15:30:00.000Z";"2025-04-24T15:45:00.000Z";194.88
"2025-04-24T17:30:00.000Z";"2025-04-24T17:45:00.000Z";209.76
"2025-04-24T17:45:00.000Z";"2025-04-24T18:00:00.000Z";295.63
"2025-04-24T18:00:00.000Z";"2025-04-24T18:15:00.000Z";275
"2025-04-24T18:30:00.000Z";"2025-04-24T18:45:00.000Z";339.94
"2025-04-24T19:00:00.000Z";"2025-04-24T19:15:00.000Z";280.25
"2025-04-25T04:15:00.000Z";"2025-04-25T04:30:00.000Z";328.03
"2025-04-25T05:00:00.000Z";"2025-04-25T05:15:00.000Z";499.49
"2025-04-25T09:00:00.000Z";"2025-04-25T09:15:00.000Z";98.22
"2025-04-25T10:00:00.000Z";"2025-04-25T10:15:00.000Z";122.63
"2025-04-25T11:15:00.000Z";"2025-04-25T11:30:00.000Z";90.46
"2025-04-25T13:15:00.000Z";"2025-04-25T13:30:00.000Z";42.93
"2025-04-25T13:45:00.000Z";"2025-04-25T14:00:00.000Z";29.01
"2025-04-25T14:00:00.000Z";"2025-04-25T14:15:00.000Z";54.9
"2025-04-25T15:00:00.000Z";"2025-04-25T15:15:00.000Z";44.73
"2025-04-25T15:15:00.000Z";"2025-04-25T15:30:00.000Z";69.99
"2025-04-25T16:15:00.000Z";"2025-04-25T16:30:00.000Z";52.56
"2025-04-25T16:30:00.000Z";"2025-04-25T16:45:00.000Z";179.69
"2025-04-25T17:00:00.000Z";"2025-04-25T17:15:00.000Z";470
"2025-04-25T22:00:00.000Z";"2025-04-25T22:15:00.000Z";90
"2025-04-25T22:15:00.000Z";"2025-04-25T22:30:00.000Z";165.54
"2025-04-25T22:30:00.000Z";"2025-04-25T22:45:00.000Z";30.64
"2025-04-25T22:45:00.000Z";"2025-04-25T23:00:00.000Z";102.92
"2025-04-25T23:00:00.000Z";"2025-04-25T23:15:00.000Z";85.58
"2025-04-26T00:00:00.000Z";"2025-04-26T00:15:00.000Z";87.14
"2025-04-26T00:15:00.000Z";"2025-04-26T00:30:00.000Z";122.5
"2025-04-26T00:30:00.000Z";"2025-04-26T00:45:00.000Z";165.4
"2025-04-26T01:00:00.000Z";"2025-04-26T01:15:00.000Z";61.38
"2025-04-26T01:15:00.000Z";"2025-04-26T01:30:00.000Z";149.27
"2025-04-26T01:45:00.000Z";"2025-04-26T02:00:00.000Z";42.07
"2025-04-26T02:00:00.000Z";"2025-04-26T02:15:00.000Z";4.41
"2025-04-26T02:30:00.000Z";"2025-04-26T02:45:00.000Z";45.82
"2025-04-26T02:45:00.000Z";"2025-04-26T03:00:00.000Z";125
"2025-04-26T03:45:00.000Z";"2025-04-26T04:00:00.000Z";34.75
"2025-04-26T07:15:00.000Z";"2025-04-26T07:30:00.000Z";71.9
"2025-04-26T07:30:00.000Z";"2025-04-26T07:45:00.000Z";80
"2025-04-26T08:00:00.000Z";"2025-04-26T08:15:00.000Z";69.75
"2025-04-26T08:15:00.000Z";"2025-04-26T08:30:00.000Z";13.79
"2025-04-26T08:30:00.000Z";"2025-04-26T08:45:00.000Z";29.83
"2025-04-26T09:00:00.000Z";"2025-04-26T09:15:00.000Z";72.14
"2025-04-26T13:30:00.000Z";"2025-04-26T13:45:00.000Z";0
"2025-04-26T15:15:00.000Z";"2025-04-26T15:30:00.000Z";31.73
"2025-04-26T15:30:00.000Z";"2025-04-26T15:45:00.000Z";88.79
"2025-04-26T15:45:00.000Z";"2025-04-26T16:00:00.000Z";167.4
"2025-04-26T16:30:00.000Z";"2025-04-26T16:45:00.000Z";108.91
"2025-04-26T16:45:00.000Z";"2025-04-26T17:00:00.000Z";145
"2025-04-26T17:00:00.000Z";"2025-04-26T17:15:00.000Z";168.83
"2025-04-26T18:30:00.000Z";"2025-04-26T18:45:00.000Z";60
"2025-04-26T19:00:00.000Z";"2025-04-26T19:15:00.000Z";145
"2025-04-26T20:00:00.000Z";"2025-04-26T20:15:00.000Z";108.98
"2025-04-26T20:15:00.000Z";"2025-04-26T20:30:00.000Z";109.12
"2025-04-26T21:00:00.000Z";"2025-04-26T21:15:00.000Z";120.29
"2025-04-26T21:30:00.000Z";"2025-04-26T21:45:00.000Z";76.24
"2025-04-26T23:00:00.000Z";"2025-04-26T23:15:00.000Z";169.36
"2025-04-26T23:15:00.000Z";"2025-04-26T23:30:00.000Z";82.38
"2025-04-26T23:30:00.000Z";"2025-04-26T23:45:00.000Z";87.63
"2025-04-26T23:45:00.000Z";"2025-04-27T00:00:00.000Z";88.83
"2025-04-27T00:00:00.000Z";"2025-04-27T00:15:00.000Z";172.31
"2025-04-27T00:15:00.000Z";"2025-04-27T00:30:00.000Z";92.36
"2025-04-27T01:45:00.000Z";"2025-04-27T02:00:00.000Z";105.07
"2025-04-27T02:00:00.000Z";"2025-04-27T02:15:00.000Z";177.62
"2025-04-27T02:15:00.000Z";"2025-04-27T02:30:00.000Z";120.49
"2025-04-27T05:45:00.000Z";"2025-04-27T06:00:00.000Z";129.51
"2025-04-27T06:00:00.000Z";"2025-04-27T06:15:00.000Z";280.67
"2025-04-27T06:15:00.000Z";"2025-04-27T06:30:00.000Z";295.01
"2025-04-27T06:45:00.000Z";"2025-04-27T07:00:00.000Z";27.4
"2025-04-27T08:00:00.000Z";"2025-04-27T08:15:00.000Z";52.36
"2025-04-27T10:00:00.000Z";"2025-04-27T10:15:00.000Z";60.16
"2025-04-27T10:30:00.000Z";"2025-04-27T10:45:00.000Z";-0.22
"2025-04-27T11:00:00.000Z";"2025-04-27T11:15:00.000Z";63.43
"2025-04-27T12:30:00.000Z";"2025-04-27T12:45:00.000Z";20
"2025-04-27T13:30:00.000Z";"2025-04-27T13:45:00.000Z";56.87
"2025-04-27T13:45:00.000Z";"2025-04-27T14:00:00.000Z";120.51
"2025-04-27T14:30:00.000Z";"2025-04-27T14:45:00.000Z";21.04
"2025-04-27T14:45:00.000Z";"2025-04-27T15:00:00.000Z";67.59
"2025-04-27T15:30:00.000Z";"2025-04-27T15:45:00.000Z";116.35
"2025-04-27T16:00:00.000Z";"2025-04-27T16:15:00.000Z";325
"2025-04-27T16:15:00.000Z";"2025-04-27T16:30:00.000Z";183.57
"2025-04-27T16:30:00.000Z";"2025-04-27T16:45:00.000Z";385.01
"2025-04-27T16:45:00.000Z";"2025-04-27T17:00:00.000Z";283.27
"2025-04-27T17:00:00.000Z";"2025-04-27T17:15:00.000Z";295
"2025-04-27T17:15:00.000Z";"2025-04-27T17:30:00.000Z";211.39
"2025-04-27T17:30:00.000Z";"2025-04-27T17:45:00.000Z";343.17
"2025-04-27T18:00:00.000Z";"2025-04-27T18:15:00.000Z";198.34
"2025-04-27T18:15:00.000Z";"2025-04-27T18:30:00.000Z";118.72
"2025-04-27T20:00:00.000Z";"2025-04-27T20:15:00.000Z";131.97
"2025-04-27T21:00:00.000Z";"2025-04-27T21:15:00.000Z";130
"2025-04-27T23:00:00.000Z";"2025-04-27T23:15:00.000Z";113.75
"2025-04-27T23:45:00.000Z";"2025-04-28T00:00:00.000Z";132.23
"2025-04-28T00:00:00.000Z";"2025-04-28T00:15:00.000Z";385
"2025-04-28T00:15:00.000Z";"2025-04-28T00:30:00.000Z";385.01
"2025-04-28T00:45:00.000Z";"2025-04-28T01:00:00.000Z";70.92
"2025-04-28T01:00:00.000Z";"2025-04-28T01:15:00.000Z";201.68
"2025-04-28T02:00:00.000Z";"2025-04-28T02:15:00.000Z";74.17
"2025-04-28T02:15:00.000Z";"2025-04-28T02:30:00.000Z";145
"2025-04-28T03:15:00.000Z";"2025-04-28T03:30:00.000Z";91.66
"2025-04-28T03:45:00.000Z";"2025-04-28T04:00:00.000Z";91.06
"2025-04-28T04:15:00.000Z";"2025-04-28T04:30:00.000Z";135.38
"2025-04-28T04:30:00.000Z";"2025-04-28T04:45:00.000Z";230.67
"2025-04-28T04:45:00.000Z";"2025-04-28T05:00:00.000Z";295
"2025-04-28T05:00:00.000Z";"2025-04-28T05:15:00.000Z";229.94
"2025-04-28T05:15:00.000Z";"2025-04-28T05:30:00.000Z";205.07
"2025-04-28T05:30:00.000Z";"2025-04-28T05:45:00.000Z";346.2
"2025-04-28T06:00:00.000Z";"2025-04-28T06:15:00.000Z";194.31
"2025-04-28T07:00:00.000Z";"2025-04-28T07:15:00.000Z";141.49
"2025-04-28T07:15:00.000Z";"2025-04-28T07:30:00.000Z";162.98
"2025-04-28T09:30:00.000Z";"2025-04-28T09:45:00.000Z";31.5
"2025-04-28T09:45:00.000Z";"2025-04-28T10:00:00.000Z";79.37
"2025-04-28T10:15:00.000Z";"2025-04-28T10:30:00.000Z";215.8
"2025-04-28T11:00:00.000Z";"2025-04-28T11:15:00.000Z";42.78
"2025-04-28T11:15:00.000Z";"2025-04-28T11:30:00.000Z";239.58
"2025-04-29T04:00:00.000Z";"2025-04-29T04:15:00.000Z";0.03
"2025-04-29T04:30:00.000Z";"2025-04-29T04:45:00.000Z";109
"2025-04-29T04:45:00.000Z";"2025-04-29T05:00:00.000Z";249.27
"2025-04-29T05:30:00.000Z";"2025-04-29T05:45:00.000Z";173.77
"2025-04-29T08:15:00.000Z";"2025-04-29T08:30:00.000Z";182.75
"2025-04-29T09:00:00.000Z";"2025-04-29T09:15:00.000Z";55.86
"2025-04-29T10:00:00.000Z";"2025-04-29T10:15:00.000Z";98.34
"2025-04-29T10:45:00.000Z";"2025-04-29T11:00:00.000Z";0
"2025-04-29T11:00:00.000Z";"2025-04-29T11:15:00.000Z";186.67
"2025-04-29T11:30:00.000Z";"2025-04-29T11:45:00.000Z";63.23
"2025-04-29T11:45:00.000Z";"2025-04-29T12:00:00.000Z";195
"2025-04-29T12:45:00.000Z";"2025-04-29T13:00:00.000Z";171.1
"2025-04-29T13:00:00.000Z";"2025-04-29T13:15:00.000Z";68.79
"2025-04-29T13:15:00.000Z";"2025-04-29T13:30:00.000Z";242.56
"2025-04-29T13:30:00.000Z";"2025-04-29T13:45:00.000Z";298.39
"2025-04-29T13:45:00.000Z";"2025-04-29T14:00:00.000Z";385
"2025-04-29T14:00:00.000Z";"2025-04-29T14:15:00.000Z";335.41
"2025-04-29T14:30:00.000Z";"2025-04-29T14:45:00.000Z";145.41
"2025-04-29T14:45:00.000Z";"2025-04-29T15:00:00.000Z";357.95
"2025-04-29T15:00:00.000Z";"2025-04-29T15:15:00.000Z";450.01
"2025-04-29T15:30:00.000Z";"2025-04-29T15:45:00.000Z";200.78
"2025-04-29T16:30:00.000Z";"2025-04-29T16:45:00.000Z";177.41
"2025-04-29T16:45:00.000Z";"2025-04-29T17:00:00.000Z";333.43
"2025-04-29T17:00:00.000Z";"2025-04-29T17:15:00.000Z";425.54
"2025-04-29T17:15:00.000Z";"2025-04-29T17:30:00.000Z";285.7
"2025-04-29T17:30:00.000Z";"2025-04-29T17:45:00.000Z";335.23
"2025-04-29T18:00:00.000Z";"2025-04-29T18:15:00.000Z";208.48
"2025-04-29T19:00:00.000Z";"2025-04-29T19:15:00.000Z";36
"2025-04-29T20:00:00.000Z";"2025-04-29T20:15:00.000Z";263.81
"2025-04-29T22:00:00.000Z";"2025-04-29T22:15:00.000Z";136.14
"2025-04-30T00:00:00.000Z";"2025-04-30T00:15:00.000Z";123.6
"2025-04-30T00:15:00.000Z";"2025-04-30T00:30:00.000Z";123.81
"2025-04-30T00:30:00.000Z";"2025-04-30T00:45:00.000Z";295
"2025-04-30T01:00:00.000Z";"2025-04-30T01:15:00.000Z";295
"2025-04-30T03:30:00.000Z";"2025-04-30T03:45:00.000Z";233.87
"2025-04-30T03:45:00.000Z";"2025-04-30T04:00:00.000Z";290.68
"2025-04-30T04:00:00.000Z";"2025-04-30T04:15:00.000Z";335.68
"2025-04-30T04:15:00.000Z";"2025-04-30T04:30:00.000Z";281.04
"2025-04-30T04:30:00.000Z";"2025-04-30T04:45:00.000Z";320.75
"2025-04-30T05:00:00.000Z";"2025-04-30T05:15:00.000Z";305
"2025-04-30T05:15:00.000Z";"2025-04-30T05:30:00.000Z";404.98
"2025-04-30T05:30:00.000Z";"2025-04-30T05:45:00.000Z";348.92
"2025-04-30T05:45:00.000Z";"2025-04-30T06:00:00.000Z";385.01
"2025-04-30T07:00:00.000Z";"2025-04-30T07:15:00.000Z";219.97
"2025-04-30T08:00:00.000Z";"2025-04-30T08:15:00.000Z";241.44
"2025-04-30T08:30:00.000Z";"2025-04-30T08:45:00.000Z";245.33
"2025-04-30T09:00:00.000Z";"2025-04-30T09:15:00.000Z";238.17
"2025-04-30T09:15:00.000Z";"2025-04-30T09:30:00.000Z";339.29
"2025-04-30T10:00:00.000Z";"2025-04-30T10:15:00.000Z";200.27
"2025-04-30T10:15:00.000Z";"2025-04-30T10:30:00.000Z";211.4
"2025-04-30T12:15:00.000Z";"2025-04-30T12:30:00.000Z";162.82
"2025-04-30T13:30:00.000Z";"2025-04-30T13:45:00.000Z";150.26
"2025-04-30T14:00:00.000Z";"2025-04-30T14:15:00.000Z";295
"2025-04-30T14:45:00.000Z";"2025-04-30T15:00:00.000Z";158.71
"2025-04-30T15:30:00.000Z";"2025-04-30T15:45:00.000Z";136.54
"2025-04-30T19:00:00.000Z";"2025-04-30T19:15:00.000Z";152.24
"2025-04-30T19:15:00.000Z";"2025-04-30T19:30:00.000Z";295.01
"2025-04-30T20:00:00.000Z";"2025-04-30T20:15:00.000Z";98.26
"2025-04-30T21:00:00.000Z";"2025-04-30T21:15:00.000Z";107.65
"2025-04-30T21:15:00.000Z";"2025-04-30T21:30:00.000Z";195
"2025-04-30T22:00:00.000Z";"2025-04-30T22:15:00.000Z";83.01
"2025-04-30T23:45:00.000Z";"2025-05-01T00:00:00.000Z";65.97
"2025-05-01T00:00:00.000Z";"2025-05-01T00:15:00.000Z";86.75
"2025-05-01T01:00:00.000Z";"2025-05-01T01:15:00.000Z";36
"2025-05-01T05:00:00.000Z";"2025-05-01T05:15:00.000Z";52.5
"2025-05-01T05:15:00.000Z";"2025-05-01T05:30:00.000Z";56.35
"2025-05-01T05:30:00.000Z";"2025-05-01T05:45:00.000Z";52.23
"2025-05-01T06:30:00.000Z";"2025-05-01T06:45:00.000Z";55.59
"2025-05-01T08:15:00.000Z";"2025-05-01T08:30:00.000Z";61.82
"2025-05-01T08:30:00.000Z";"2025-05-01T08:45:00.000Z";89
"2025-05-01T08:45:00.000Z";"2025-05-01T09:00:00.000Z";110
"2025-05-01T09:15:00.000Z";"2025-05-01T09:30:00.000Z";125.6
"2025-05-01T11:45:00.000Z";"2025-05-01T12:00:00.000Z";27.14
"2025-05-01T12:00:00.000Z";"2025-05-01T12:15:00.000Z";86.11
"2025-05-01T13:45:00.000Z";"2025-05-01T14:00:00.000Z";59.57
"2025-05-01T14:00:00.000Z";"2025-05-01T14:15:00.000Z";70
"2025-05-01T14:45:00.000Z";"2025-05-01T15:00:00.000Z";63.19
"2025-05-01T15:00:00.000Z";"2025-05-01T15:15:00.000Z";74.5
"2025-05-01T15:30:00.000Z";"2025-05-01T15:45:00.000Z";40.33
"2025-05-01T15:45:00.000Z";"2025-05-01T16:00:00.000Z";74.5
"2025-05-01T16:00:00.000Z";"2025-05-01T16:15:00.000Z";80
"2025-05-01T16:30:00.000Z";"2025-05-01T16:45:00.000Z";37.34
"2025-05-01T16:45:00.000Z";"2025-05-01T17:00:00.000Z";70
"2025-05-01T17:00:00.000Z";"2025-05-01T17:15:00.000Z";67.28
"2025-05-01T17:15:00.000Z";"2025-05-01T17:30:00.000Z";38.3
"2025-05-01T17:30:00.000Z";"2025-05-01T17:45:00.000Z";30.59
"2025-05-01T17:45:00.000Z";"2025-05-01T18:00:00.000Z";50
"2025-05-01T19:00:00.000Z";"2025-05-01T19:15:00.000Z";52.56
"2025-05-01T20:00:00.000Z";"2025-05-01T20:15:00.000Z";63.54
"2025-05-01T21:00:00.000Z";"2025-05-01T21:15:00.000Z";57.22
"2025-05-01T22:00:00.000Z";"2025-05-01T22:15:00.000Z";72.91
"2025-05-01T22:15:00.000Z";"2025-05-01T22:30:00.000Z";214.25
"2025-05-01T23:00:00.000Z";"2025-05-01T23:15:00.000Z";87.41
"2025-05-02T00:00:00.000Z";"2025-05-02T00:15:00.000Z";58.28
"2025-05-02T00:15:00.000Z";"2025-05-02T00:30:00.000Z";85.03
"2025-05-02T00:45:00.000Z";"2025-05-02T01:00:00.000Z";64.49
"2025-05-02T01:00:00.000Z";"2025-05-02T01:15:00.000Z";138.94
"2025-05-02T01:15:00.000Z";"2025-05-02T01:30:00.000Z";318.35
"2025-05-02T01:45:00.000Z";"2025-05-02T02:00:00.000Z";55.03
"2025-05-02T02:15:00.000Z";"2025-05-02T02:30:00.000Z";35.89
"2025-05-02T02:30:00.000Z";"2025-05-02T02:45:00.000Z";0
"2025-05-02T02:45:00.000Z";"2025-05-02T03:00:00.000Z";28.54
"2025-05-02T03:30:00.000Z";"2025-05-02T03:45:00.000Z";25.57
"2025-05-02T03:45:00.000Z";"2025-05-02T04:00:00.000Z";50.66
"2025-05-02T04:30:00.000Z";"2025-05-02T04:45:00.000Z";57.69
"2025-05-02T04:45:00.000Z";"2025-05-02T05:00:00.000Z";306.26
"2025-05-02T05:45:00.000Z";"2025-05-02T06:00:00.000Z";55.69
"2025-05-02T07:00:00.000Z";"2025-05-02T07:15:00.000Z";81.61
"2025-05-02T07:15:00.000Z";"2025-05-02T07:30:00.000Z";227.19
"2025-05-02T07:45:00.000Z";"2025-05-02T08:00:00.000Z";36.53
"2025-05-02T08:00:00.000Z";"2025-05-02T08:15:00.000Z";119.46
"2025-05-02T09:15:00.000Z";"2025-05-02T09:30:00.000Z";78.05
"2025-05-02T09:30:00.000Z";"2025-05-02T09:45:00.000Z";95
"2025-05-02T09:45:00.000Z";"2025-05-02T10:00:00.000Z";169.3
"2025-05-02T10:00:00.000Z";"2025-05-02T10:15:00.000Z";221.49
"2025-05-02T12:00:00.000Z";"2025-05-02T12:15:00.000Z";46.05
"2025-05-02T12:30:00.000Z";"2025-05-02T12:45:00.000Z";45.49
"2025-05-02T12:45:00.000Z";"2025-05-02T13:00:00.000Z";44
"2025-05-02T13:00:00.000Z";"2025-05-02T13:15:00.000Z";101.58
"2025-05-02T13:30:00.000Z";"2025-05-02T13:45:00.000Z";126.39
"2025-05-02T13:45:00.000Z";"2025-05-02T14:00:00.000Z";182.92
"2025-05-02T14:45:00.000Z";"2025-05-02T15:00:00.000Z";57.75
"2025-05-02T15:00:00.000Z";"2025-05-02T15:15:00.000Z";98
"2025-05-02T15:15:00.000Z";"2025-05-02T15:30:00.000Z";73.96
"2025-05-02T15:45:00.000Z";"2025-05-02T16:00:00.000Z";340.8
"2025-05-02T16:00:00.000Z";"2025-05-02T16:15:00.000Z";368.77
"2025-05-02T16:15:00.000Z";"2025-05-02T16:30:00.000Z";144.17
"2025-05-02T16:30:00.000Z";"2025-05-02T16:45:00.000Z";219.1
"2025-05-02T17:00:00.000Z";"2025-05-02T17:15:00.000Z";3.2
"2025-05-02T17:30:00.000Z";"2025-05-02T17:45:00.000Z";56.77
"2025-05-02T17:45:00.000Z";"2025-05-02T18:00:00.000Z";269.58
"2025-05-02T19:00:00.000Z";"2025-05-02T19:15:00.000Z";74.35
"2025-05-02T19:15:00.000Z";"2025-05-02T19:30:00.000Z";368.77
"2025-05-02T20:00:00.000Z";"2025-05-02T20:15:00.000Z";206.13
"2025-05-02T21:15:00.000Z";"2025-05-02T21:30:00.000Z";62.14
"2025-05-02T21:30:00.000Z";"2025-05-02T21:45:00.000Z";104
"2025-05-02T23:00:00.000Z";"2025-05-02T23:15:00.000Z";70.76
"2025-05-02T23:15:00.000Z";"2025-05-02T23:30:00.000Z";211.75
"2025-05-03T00:15:00.000Z";"2025-05-03T00:30:00.000Z";26.66
"2025-05-03T00:30:00.000Z";"2025-05-03T00:45:00.000Z";15
"2025-05-03T00:45:00.000Z";"2025-05-03T01:00:00.000Z";49.86
"2025-05-03T01:15:00.000Z";"2025-05-03T01:30:00.000Z";16.77
"2025-05-03T01:30:00.000Z";"2025-05-03T01:45:00.000Z";29.09
"2025-05-03T02:15:00.000Z";"2025-05-03T02:30:00.000Z";0.54
"2025-05-03T02:30:00.000Z";"2025-05-03T02:45:00.000Z";86.55
"2025-05-03T03:00:00.000Z";"2025-05-03T03:15:00.000Z";21.84
"2025-05-03T03:15:00.000Z";"2025-05-03T03:30:00.000Z";68.93
"2025-05-03T04:00:00.000Z";"2025-05-03T04:15:00.000Z";57.32
"2025-05-03T04:15:00.000Z";"2025-05-03T04:30:00.000Z";306.26
"2025-05-03T04:30:00.000Z";"2025-05-03T04:45:00.000Z";29.43
"2025-05-03T05:15:00.000Z";"2025-05-03T05:30:00.000Z";55.77
"2025-05-03T05:30:00.000Z";"2025-05-03T05:45:00.000Z";306.26
"2025-05-03T07:00:00.000Z";"2025-05-03T07:15:00.000Z";85.68
"2025-05-03T07:15:00.000Z";"2025-05-03T07:30:00.000Z";306.26
"2025-05-03T07:30:00.000Z";"2025-05-03T07:45:00.000Z";67.55
"2025-05-03T08:15:00.000Z";"2025-05-03T08:30:00.000Z";306.25
"2025-05-03T08:45:00.000Z";"2025-05-03T09:00:00.000Z";80.07
"2025-05-03T09:00:00.000Z";"2025-05-03T09:15:00.000Z";20.69
"2025-05-03T09:15:00.000Z";"2025-05-03T09:30:00.000Z";74
"2025-05-03T09:45:00.000Z";"2025-05-03T10:00:00.000Z";28.33
"2025-05-03T10:00:00.000Z";"2025-05-03T10:15:00.000Z";109.32
"2025-05-03T11:15:00.000Z";"2025-05-03T11:30:00.000Z";57.88
"2025-05-03T11:30:00.000Z";"2025-05-03T11:45:00.000Z";80
"2025-05-03T11:45:00.000Z";"2025-05-03T12:00:00.000Z";25.38
"2025-05-03T12:00:00.000Z";"2025-05-03T12:15:00.000Z";92.02
"2025-05-03T12:15:00.000Z";"2025-05-03T12:30:00.000Z";91.11
"2025-05-03T12:45:00.000Z";"2025-05-03T13:00:00.000Z";96.72
"2025-05-03T13:30:00.000Z";"2025-05-03T13:45:00.000Z";45.54
"2025-05-03T13:45:00.000Z";"2025-05-03T14:00:00.000Z";120.92
"2025-05-03T14:00:00.000Z";"2025-05-03T14:15:00.000Z";86.31
"2025-05-03T14:15:00.000Z";"2025-05-03T14:30:00.000Z";200.32
"2025-05-03T15:00:00.000Z";"2025-05-03T15:15:00.000Z";55
"2025-05-03T15:30:00.000Z";"2025-05-03T15:45:00.000Z";70.44
"2025-05-03T15:45:00.000Z";"2025-05-03T16:00:00.000Z";55
"2025-05-03T16:00:00.000Z";"2025-05-03T16:15:00.000Z";50.01
"2025-05-03T16:45:00.000Z";"2025-05-03T17:00:00.000Z";59.88
"2025-05-03T17:00:00.000Z";"2025-05-03T17:15:00.000Z";114.32
"2025-05-03T17:15:00.000Z";"2025-05-03T17:30:00.000Z";55
"2025-05-03T18:00:00.000Z";"2025-05-03T18:15:00.000Z";72.29
"2025-05-03T18:15:00.000Z";"2025-05-03T18:30:00.000Z";55
"2025-05-03T19:15:00.000Z";"2025-05-03T19:30:00.000Z";79.82
"2025-05-03T19:45:00.000Z";"2025-05-03T20:00:00.000Z";83.45
"2025-05-03T20:00:00.000Z";"2025-05-03T20:15:00.000Z";192.03
"2025-05-04T00:00:00.000Z";"2025-05-04T00:15:00.000Z";58.91
"2025-05-04T00:15:00.000Z";"2025-05-04T00:30:00.000Z";110
"2025-05-04T01:15:00.000Z";"2025-05-04T01:30:00.000Z";58.34
"2025-05-04T01:30:00.000Z";"2025-05-04T01:45:00.000Z";95.2
"2025-05-04T02:00:00.000Z";"2025-05-04T02:15:00.000Z";40.77
"2025-05-04T02:15:00.000Z";"2025-05-04T02:30:00.000Z";91.34
"2025-05-04T02:30:00.000Z";"2025-05-04T02:45:00.000Z";62.5
"2025-05-04T02:45:00.000Z";"2025-05-04T03:00:00.000Z";88.4
"2025-05-04T03:00:00.000Z";"2025-05-04T03:15:00.000Z";81.79
"2025-05-04T03:30:00.000Z";"2025-05-04T03:45:00.000Z";0.48
"2025-05-04T03:45:00.000Z";"2025-05-04T04:00:00.000Z";26.33
"2025-05-04T04:00:00.000Z";"2025-05-04T04:15:00.000Z";68.5
"2025-05-04T06:15:00.000Z";"2025-05-04T06:30:00.000Z";30.14
"2025-05-04T07:00:00.000Z";"2025-05-04T07:15:00.000Z";64.51
"2025-05-04T08:00:00.000Z";"2025-05-04T08:15:00.000Z";83.14
"2025-05-04T08:45:00.000Z";"2025-05-04T09:00:00.000Z";150
"2025-05-04T09:00:00.000Z";"2025-05-04T09:15:00.000Z";83.36
"2025-05-04T09:15:00.000Z";"2025-05-04T09:30:00.000Z";225.44
"2025-05-04T10:00:00.000Z";"2025-05-04T10:15:00.000Z";83.15
"2025-05-04T10:15:00.000Z";"2025-05-04T10:30:00.000Z";91.52
"2025-05-04T10:30:00.000Z";"2025-05-04T10:45:00.000Z";40
"2025-05-04T11:00:00.000Z";"2025-05-04T11:15:00.000Z";86.65
"2025-05-04T11:45:00.000Z";"2025-05-04T12:00:00.000Z";223.24
"2025-05-04T12:30:00.000Z";"2025-05-04T12:45:00.000Z";10.95
"2025-05-04T12:45:00.000Z";"2025-05-04T13:00:00.000Z";96.86
"2025-05-04T13:30:00.000Z";"2025-05-04T13:45:00.000Z";95.64
"2025-05-04T14:30:00.000Z";"2025-05-04T14:45:00.000Z";22.39
"2025-05-04T14:45:00.000Z";"2025-05-04T15:00:00.000Z";167.74
"2025-05-04T15:00:00.000Z";"2025-05-04T15:15:00.000Z";90.8
"2025-05-04T15:30:00.000Z";"2025-05-04T15:45:00.000Z";67.21
"2025-05-04T15:45:00.000Z";"2025-05-04T16:00:00.000Z";113.1
"2025-05-04T16:00:00.000Z";"2025-05-04T16:15:00.000Z";93.55
"2025-05-04T16:30:00.000Z";"2025-05-04T16:45:00.000Z";84.37
"2025-05-04T16:45:00.000Z";"2025-05-04T17:00:00.000Z";271.92
"2025-05-04T17:15:00.000Z";"2025-05-04T17:30:00.000Z";26.87
"2025-05-04T17:30:00.000Z";"2025-05-04T17:45:00.000Z";84.8
